seller_id,seller_city,seller_zip_code_prefix,delivered_order_count
b0b346d3a89f5eb4c2968af3f083cd43,campinas,13105,9
ae45df84722b1d15c5f32b23a095746c,sao paulo,3062,9
a1bea7061f61f6fdd9a85a6325ba1033,carapicuiba / sao paulo,6311,9
a0415d9b25ede3c4b1e477e9916ffc03,nova iguacu,26255,9
9e6967d3cf386d284251784b18ccb485,sao caetano do sul,9550,9
973f21788dfab357250f69a8dcb7ddee,claudio,35530,9
95b293867b5862941c9cd74f756a3c68,sao paulo,8223,9
9539213aa8e023c01937bef95dc006da,sao paulo,3673,9
9449f25aeaf531019b76999ea49a6949,rio de janeiro,21040,9
8d46553a36e68f95350a200c12f8f2e2,campinas,13056,9
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,13347,9
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,1552,9
85cc55e048b6bcc90c75afe7f0e72f72,barra mansa,27345,9
7fdb0720c8d7c9075538b365dc8c3a22,toledo,85904,9
7813ea3ebd9411dc600b4dd01f7a97b9,osasco,6018,9
7210cd29727d674c00741e5e387b3ccd,sao paulo,3279,9
6eb94e1466490d327a09abf8f3552a50,jundiai,13219,9
6c99c983ce3b6ba0ab813e6790e81691,uberlandia,38400,9
6b9b80d53ba3676eafe60268a810b5a1,belo horizonte,31160,9
5eeb9c756d9780b96283e5a2ac6da334,ribeirao preto,14010,9
5ee7fd217d08dfe5d3e2f51f96a12c9a,vargem grande do sul,13880,9
5c3460cd3e8a984382ae254e7dd20d9f,sao jose do rio preto,15085,9
525e75a6fb1454a2325ab1734bcec221,barueri,6453,9
508808d438fe2ff972ed13bb8f4a82e2,sao paulo,3963,9
48fb026ed7455a42f5d3e9390ed5088e,barra mansa,27321,9
457fe919b032a3f7dadba6fb92cf7855,paulinia,13140,9
402916f742e5c740cc751493d9cf5053,guanhaes,39740,9
3f0e48d209018b466fcd3bb4ccfeb520,curitiba,80215,9
3d0cd21d41671c46f82cd11176bf7277,joinville,89217,9
3c3017960b2dbd72711a61f0400aab8f,jaragua do sul,89251,9
33d677f27a69b84051204ee4ae76eaca,joinville,89218,9
2fdde51ad3e12f297da656d4fbd5d0b5,joinville,89228,9
2dcf93836ae3ce0d7c93e2f10876467a,sao jose dos campos,12240,9
2379bdc3888025689a9deb7b141507d5,mogi mirim,13806,9
1e483cc5c76fef08d3ca05f9a8af7d01,sao paulo,2929,9
1cbd50a8c52e6cf8e315c5709fab386f,fazenda rio grande,83830,9
1bb3812d5f0747a3ab7348f199001a10,sao paulo,4708,9
1acde099eb406aa220b1169b188b42da,sao paulo,2532,9
1996942dc085d7773ba77a529b163cd0,pradopolis,14850,9
1782ce2db72c3dda627d5e7c898104e1,taboao da serra,6766,9
13fa2a6c6b9d0f43cb588d7c82117a12,sao paulo,3567,9
134a288e7de827ec5ec62e3ec9c3a295,sao paulo,3168,9
0ddefe3c7a032b91f4e25b9c3a08fca1,sao bernardo do campo,9721,9
0bebbb2cea103a4a020c95d43fd7d754,sao paulo,2515,9
0b18d63d0cd1d723567903fd34a07df2,sp,5141,9
07de60b03d150fb3ea09eab5da5e4c8b,ibitinga,14940,9
05a940b4ecae36cadfd8e93bd9c43257,goiania,74305,9
03a2a6dcbe45d639c4dc2a0d24769c40,maua,9340,9
039b29ff3b3473435d0cd59040575de9,ribeirao pires,9443,9
01c97ebb5cdac52891c0ed1c37ba0012,catanduva,15804,9
ffff564a4f9085cd26170f4732393726,campinas,13070,8
ff4ea69c2a729e83e63c7579e4ef8170,guarulhos,7071,8
fe1b067411b8c5066e962aa146ccee03,presidente prudente,19020,8
f25e239052084705e17a982bc600ab2a,sao paulo,1123,8
f22a247b79dd22ecd91dc8e3b2a1b07c,itaquaquecetuba,8573,8
f205b1a3ca9a34e0f8a228bae6e4c7b3,cachoeirinha,94965,8
f1b93673502375d491780bb49d615dbc,sao jose dos campos,12228,8
ec933281fb017b5020d06df29c3f77e8,sao paulo,3820,8
eb72802c83dc7547529c9546d1a9b8ef,rio claro,13504,8
e8a85b5f3df47be0984c55fd4064dbb4,brasilia,71825,8
e88c9b79e592e370d6bd852eeefbf057,pato branco,85501,8
e83c76265fc54bf41eac728805e4da77,aracatuba,16074,8
e250d617a0ad591ba9bd663e584a895d,guarulhos,7084,8
e0eabded302882513ced4ea3eb0c7059,campinas,13023,8
ddd51ae8cda92f3995a51fc0f0f3eec7,rio de janeiro,23062,8
dace965ca58120f92f8d742a9fa1864b,sao paulo,14015,8
d94ba08b99bedd6a5f6c875ecc4a6fac,apucarana,86800,8
d0d70d21e2234dd7cd3cf63fe414148a,sao bento,58865,8
c990d6cf976a5718aaedc539f383ab88,paulinia,13145,8
c8cc60ffd415254af5d9b9f34f32c369,sorocaba,18053,8
c7a0a13cbcf29d5ce51c8f80afdc0b89,laurentino,89170,8
c6218512d16fcac0af02fe92691cf274,contagem,32315,8
c35affa65afd250151285c5917fc1c8a,sao paluo,8050,8
c33a5c3c983090c8b78a28e65052a20d,criciuma,88802,8
c1ed9e3daf6154542826a6996af0fb8c,itajai,88308,8
bd149ed516d4c5d418d5781f8e18919f,guarulhos,7241,8
ba6b4a237f92479743cf0ca06b67a9ac,rio de janeiro,23550,8
b81e3a6c866a764974fe849821abeebd,maua,9360,8
b8114f2f589a6804810f04f99b36b498,sao bernardo do campo,9633,8
b5abf4f36adc043117b4fca82c22984c,brasilia,72251,8
b3f19518fcec265b2e97af287725f981,tanabi,15170,8
ae8bfdbf1c2a2a2dee92d799db0a31c6,toledo,85900,8
a5259c149128e82c9d6d46e0c1c812bb,ji parana,76900,8
a478c7961d6a992065b24e63b366f90b,blumenau,89036,8
a36ac007a4d18f865c8d32c3b2402c2d,barueri,6455,8
a2fa0bdc798ee84cdb08281337cf4fb6,florianopolis,88063,8
a1544b9ea0b2390e020537d4daa89049,jundiai,13211,8
a06c8ff043abea0528ee44171e2140a2,divinopolis,35501,8
9bc484c87d79cd4874e05ca182658045,sao paulo,2422,8
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,9810,8
9198786624eaeb375793215cad26cfa6,rodeio,89136,8
8f580d36c1e9d6fbce95283403c7d447,ribeirao preto,14090,8
8c0de775f52fe41590b376a3b7c50f68,sumare,13178,8
8a9260f2b0340411d6d2a56bcf4f7378,contagem,32180,8
89de2d6f23e9746ff309705b23581faa,londrina,86060,8
8185694b58b2ba6de20fd41ae608bbea,tabao da serra,6764,8
81783131d2a97c8d44d406a4be81b5d9,sorocaba,18015,8
7bcd7c5f8631701474db233ccf1c094b,sao paulo,2047,8
7b98de631987e26dd6d803490c43a13c,loanda,87900,8
70b52a4cfc823994561b00bad161b4ed,sao paulo,2727,8
6e0908ef4d4efadbc3cc2b74ea477cb0,rio de janeiro,20910,8
6b89abe95848c850399130d149a39b63,piracanjuba,75640,8
67225bff54a172ff67579aaf583efd78,marechal candido rondon,85960,8
6562efe88ce0826a4ca4f189f03b4b84,maringa,87005,8
5e105f5c9f63f5f1fd75d6cb942e55b1,sao jose do rio preto,15076,8
57fe6232e67823593374a2281d7a8af8,capivari,13360,8
579891617139df7d8671d373f0669622,rio de janeiro,20061,8
577719699805dd125d5b6fdde5943bba,nova petropolis,95150,8
55dedd83e501d8248880557d9073cbfd,rio de janeiro,22061,8
538caafddff204241cecbf3a02e6b3cf,sao paulo,4516,8
4eb61f060e7dcc1d5a80d806c35cc541,sao paulo,5743,8
4e8dacf3d38f281ae26c3e0321d92d88,sao paulo,8420,8
4d0041cdbe51b4617d95c70b19decc74,juiz de fora,36052,8
49383af7ab774e4e8f3000f49c83dc4b,taubate,12080,8
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,89128,8
439a47cc365d6e3bd526812ea9de3c29,mogi das cruzes,8730,8
41b14765bd56c8ad10971074380f9c0c,santo andre,9070,8
4091f77d8c768fc3e81c20761471761d,sao paulo,3059,8
406740ee611378a662d274c7d8c43c4a,vitoria,29056,8
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,36032,8
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,20751,8
3d621842b2ed28e2b474132480edac3c,sao paulo,8041,8
3d4824f20035949c710eaf111f869d39,sorocaba,18015,8
3d39fbf22a665714baf62fae36029e23,campinas,13040,8
3a490ba60afa30ece0e7d50cfe74a4f0,belo horizonte,31365,8
3968920b9aa752ab98f7d5888c9252f2,bauru,17056,8
38102b031c2a15e54623d711bfc753d3,mucambo,62170,8
34f563c82a85b99ae9e6d60db5fc2e28,campo bom,93700,8
3492e68f37fd1df87f4f2f2ea247f445,salto,13322,8
32fdd5d44ecb43dfd6a24b9369eca144,carmo do cajuru,35557,8
2d2322d842118867781fc737e96d59a1,sao paulo,5879,8
297d5eccd19fa9a83b2630071ff105e4,curitiba,80710,8
293dee954235e4e4e43f129313625ebe,brasilia,72125,8
27a56ff04b34c2ba34ce6ba4d3b9d616,campinas,13033,8
2009a095de2a2a41626f6c6d7722678d,sao jose do rio preto,15025,8
1dd33b8119b3cb1056ed5dc88cd0aaf4,sao paulo,4710,8
1976a05ecf2996d6ffb7b5430e635fe7,assis,19806,8
15fa791d5e017f66402dc28c44480657,sao paulo,3307,8
13c2ed7698b3ca92dad49e849219da59,ponta grossa,84010,8
10ff823eda2b032e2c93d17a7d294736,pederneiras,17280,8
0aea4c6ae1505b3228ddf3dd7822ee5b,sorocaba,18080,8
07017df32dc5f2f1d2801e579548d620,joao pessoa,58030,8
04fdea0c111866e6cf812f1570d6b5bd,sao paulo,8411,8
034b9387752bfa309f350a70cd45ffa3,blumenau,89036,8
ff1e15b778c700abdd4d239b81ac466d,curitiba,81260,7
fe26f3ecb51a15e6d8335cd92da42562,sao paulo,4365,7
fadb07c842a2aef5d5a676b85f220e71,sao jose do rio preto,15052,7
fa3a0b5aabb344b9a92e3524b0202123,sao jose dos pinhais,83020,7
fa14641f57b655e933124a9ea49cd7a5,sao paulo,1310,7
f805b96fa705ba7995a221f1749dc141,maringa,87013,7
f3295428338a40977a03f555246a70f4,vitoria,29032,7
e70053bf73d1b5863932e53a9fa47496,sao paulo,5059,7
e644cbadf7eeb30d0d29f335ce7d52ec,sao paulo,3029,7
e603cf3fec55f8697c9059638d6c8eb5,pelotas,96080,7
e58a5b390e28abc0b216cfb0e07d27d7,rio de janeiro,22640,7
e4ebd3f87bf70440014f07ddda7fbe03,presidente epitacio,19470,7
e3dd723429d1b23614b7fa85e2c7a853,sao bernardo do campo,9810,7
de66a66f2dd06bb9ec37aa96987466a3,rio de janeiro,20910,7
dc7192adf8ba09569261f4a8d576afe0,itapeva,18401,7
d5b9a084373da994a6e37f732169a853,santo andre,9182,7
d594982fd877af63ace38ea1fca27c76,sao paulo,1031,7
d2f3e277560ed4c6361284429b00f037,atibaia,12942,7
c8e135e7b21ecbc36c1153a29d2f5a06,sao paulo,1411,7
c8c1bea22194a4eefa2dc9a9fa89f536,porto belo,88210,7
c54679b132454625907c773d273d4126,guaruja,11443,7
c447f8dd3ed213f291d65ef074a268eb,assis,19802,7
c42fd8e4d47dfb18ce5222f2dd7752f9,osasco,6246,7
c157bdeedcbc9a8e3c8bf0d87ff24428,mairinque,18120,7
c03121937e54a93fcc1825c3098bbb6e,curitiba,82800,7
bd4431c1a8dfa744b59e1e2a8bc99b9e,rio de janeiro,20761,7
b7ed9fb14c8eadb37adb9c45d67ab0fb,jacarei,12331,7
b67d6c666e8dce1d078c882825e12704,sao paulo,3641,7
b3b17aab11f273023a5f22ca52e1eb70,londrina,86065,7
b274baf5bbd142410eb2958cf685d684,montenegro,95780,7
b248792ac0b60ec3f93d80af1b4fae47,sao caetano do sul,9560,7
ac6417315ae5da8f9a38ee11de6f7780,aruja,7400,7
a414555ce331b8c8aea4a9cb8395194d,sao paulo,3638,7
9c7fd21e0aa159b20da593371f08ff7c,osasco,6180,7
9a1aea68d3efa00862ec88c0768037d0,catanduva,15806,7
9a03a4e9eb0b947652fae4f6121a3f5e,catanduva,15805,7
94b9108d4b637ba65bb4f1e53cfcf8d8,guarulhos,7221,7
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,4833,7
87e24fc7052259b1f7f607d61c10d8be,sao paulo,5734,7
86ff3eaef0267069cc891a2ed9d10a17,palhoca,88135,7
8378eb36b6b70c5734e83ad7b8cdc3b7,itajai,88301,7
7ecef8194babfec876ca720714327841,campinas,13041,7
7daca0837f033a41a6f3428c18657533,tanabi,15170,7
7d7d2b7a51328016102d4528c411d630,ibitinga,14940,7
79565f7d5603b24ddf07ade262547f2f,araraquara,14804,7
78a4d36f65a019172c6154468831a69f,bauru,17018,7
73b8eb4a9a729d4019b24ed1be748cbf,campinas,13070,7
7354220fb240bde543b3c40c060d41e7,brasilia,71215,7
70bf57d811208f8923b41bbd499a67a4,franco da rocha,7866,7
6e4a902d1054e4e17aa6eab87fac1c75,sorocaba,18090,7
6e1862e15f33d9994bc25922a85e1efc,rio claro,13505,7
6da1992f915d77be95d7fa48b36904af,sao paulo,1026,7
6b803197e03abd5056b4313306b4f29d,sao paulo,1123,7
6989574bd97d9773f10d232b6c07da59,curitiba,80040,7
656591be56071d4c9ef4e5fee78a578a,santo andre,9180,7
651fe66032c9520ee5587f694908040d,alvorada,94810,7
5fd924b4836098a5be0ecf81ba054ce0,sao paulo,3554,7
5c030029b5916fed0986310385ec9009,sao jose,88075,7
5b35136197710e16ac5e7b7c2bd4ea85,rio de janeiro,22640,7
5acd070dd3fe441bbb2ec1f1ede515ee,jundiai,13203,7
55029529919c0123526150bd26ca8f20,contagem,32280,7
54aa8463e87776b5612f4bdc4bd5d4de,belo horizonte,30550,7
52a52b9f656520e99716f5bc40f661c8,sao carlos,13573,7
51ed72984a04e5dd35c2b27e77179038,sao jose do rio preto,15050,7
5151aea44289d6c6b090ee31c2132508,marilia,17515,7
4ef4c39cf3c24f326434cf0b2e48046a,sao paulo,5004,7
4d600e08ecbe08258c79e536c5a42fee,entre rios do oeste,85988,7
4cf490a58259286ada5ba8525ba9e84a,tabatinga,14910,7
4c61e37f664c3c88aff092aa5ac779d7,niteroi,24020,7
48985c61529077fa4f1e38bcff0f2ed3,porto alegre,90020,7
4049512728d969bec69f84088b012416,belo horizonte,30310,7
3faf68a3b0af94b10bac70d86077be49,holambra,13825,7
3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,22745,7
3f9be91358837bff69df67edfa3e42e8,londrina,86039,7
3ea00e1dea2b0659dbaf654735929220,curitiba,80020,7
39d61be7a92eb77b7da367bd4845bc0e,sao paulo,13420,7
3985a3c45be355a4c57fde108bfabd1c,rolante,95690,7
38e6dada03429a47197d5d584d793b41,sao paulo,4763,7
37dd29b36c458d82f74a953c40c43645,limeira,13480,7
35fb511489d9ee3ee27a76debce9df06,londrina,86061,7
312ba1d77e9c332ef21f9598b7f64cd7,guarulhos,7179,7
3076499bbc033a927bf4a8a41bcf7fd4,auriflama,15350,7
2ff6b7bff164ef05590a52734e1296da,londrina,86060,7
2f09f7d37a97956d11cc1a7cadd5262b,ribeirao preto,14090,7
2e7ea2aafec5835e781b21d6d1faf1f1,sao paulo,2820,7
2e0dba2da448400b1c11d7b4b22f32a4,santo andre,9070,7
2c3d56f92f360fb89d849b84e8f50eae,barueri,6420,7
2bf28e311bba65237358230cabac3f15,londrina,86047,7
2b03ac196f5ed62ac483960fe0fa3b65,sao paulo,2510,7
26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,14470,7
20b54c376b794ed028df09a3cd88e8dc,sao caetano do sul,9560,7
20a8b0dc55da94fe74d112082427c84f,itu,13312,7
1f867308a0ce13133a4e639ff4de0c02,curitiba,82510,7
1b45169b635ef59425637e9a33eb5fb3,maringa,87050,7
184a67a8f9f63234d3a92340bbdb727f,joinville,89220,7
13f57c12a00ed4610db646b913a7f5c6,santos,11015,7
112453736dbe3889cfb74e1aaa0ba0c1,sao paulo,3520,7
0951a6e282947e09cd47969f4ed0b47f,taboao da serra,6763,7
06532f10282704ef4c69168b914b77be,paincandu,87140,7
fe87f472055fbcf1d7e691c00b1560dc,campinas,13085,6
f8d5c7085db9a4ad2b8c1ffbeb2798c8,sao paulo,4104,6
f419677537694f0462a91990df6ca44f,sao bernardo do campo,9750,6
f35becee938e982bd615edf8ef12bcfb,alvares machado,19160,6
edd066cd02126d7800f9b66e980e9931,brasilia,70070,6
edc518ba25576a0188a0e8f2c3af186f,guarulhos,7023,6
ed859002ad59dbf8cf3602696a6c3000,londrina,86035,6
eba88037e1dca898cd02881f67ced679,sao paulo,3647,6
e45edf75f568ed2f93f78d060e246e25,rio de janeiro,22790,6
e439f7176d763f92de325271111b2fd5,joinville,89219,6
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,87160,6
d6b664fa0667064c6d76394e7848d790,araraquara,14801,6
d197aa8fbc64087f61984deef05f6227,sao jose dos campos,12224,6
cf8ab1616079e2793aa29d524df01bb1,sao paulo,4088,6
ca7c6bd577e559472af1c699de9e764e,sao bernardo do campo,9812,6
ca77545ca4d2dfd1431bf61334e2fa3c,maringa,87020,6
c70a353f02429c00775a46a75fb787da,sao paulo,8275,6
c5e60e39c0f42b8e827daa13cff74afa,sao paulo,3449,6
c522be04e020c1e7b79f3acff36513d5,santana de parnaiba,6501,6
c3fe93ba3085f92855c97e57f38c8c05,curitiba,81510,6
c3aad7dc65449ae90a5e9c3c6c1e78e0,auriflama/sp,15350,6
c0f783394e37cd9c9d7f5f81141450fa,piracicaba,13416,6
bdae679a9b282249bc23b9b69dae9a99,brasilia,72210,6
bc503e244f187939d10c92a5c8e378ce,birigui,16200,6
baa49d93c8c8841e27400a300f5d74b2,sao jose,88113,6
ba6ce6de456f6c11d08c17701ba5c26f,sorocaba,18044,6
b8a0adc91af209270c2c725168eb00fd,ibitinga,14940,6
b586cd24c010a13916af621b0325fbba,rio do sul,89164,6
b29d3380981c51df13fc6fbe87e1763d,ribeirao preto,14057,6
b1204cfda1d4948679db3cfc0d3cb95c,guarulhos,7170,6
b0f2a6122a90a93eb03e68653dd960e3,curitiba,80710,6
af7cdac9d9897cddead9c6b08976c642,laranjal paulista,18500,6
ae7ab174effdead6c241e547e4ca13f0,arapongas,86703,6
abbf6046bbdf1028606a5bc7f00c99e7,xanxere,89820,6
ab3e0c171fe84a7ba7de130f19cfb485,colorado,86690,6
a67780aba9dd436e7ac0aa1f889e73ec,presidente prudente,19027,6
a64e44665225d19dfc0277eeeaaccc57,sao paulo,19400,6
a63bfbaa882c8f4542891b4e2246cc7f,niteroi,24355,6
a5dd1946fb63ada8bcaa0c9cd8f11e22,caruaru,55002,6
a4b6b9b992b46e9ef863637af96e04bc,florianopolis,88090,6
a254c682cc01e119f83530446f1df9a9,cafelandia,16500,6
a08692680c77d30a0b4280da5df01c5a,sao paulo,4719,6
9fc70243fb26800cba56e8f014797004,belo horizonte,30270,6
9ed65337433adfbedefd23dd76eaa494,sao paulo,5462,6
9da1ca0bef29ee170e541927a5aeabdc,votuporanga,15500,6
9c3c24eca51c52b91c1de727d2a2ae06,caxias do sul,95020,6
9c1c0c36cd23c20897e473901a8fb149,praia grande,11702,6
9aa388272ee334b6ae07bc73706e254a,muriae,36886,6
9261d76c62caaf0b24677c2ceb7f8f20,palhoca,88138,6
91f5779a8731baca4809fdeade81803f,barra mansa,27321,6
9140bd1d9de28b197dce077bdd687438,amparo,13900,6
8fbd63429be6d3e5e6d1a709b6464802,santo andre,9130,6
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,98910,6
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,83820,6
8a87611c08849ffeeccab52aa798b6c7,curitiba,82940,6
8a40ae794fa3f9892cee24bd5af0488b,curitiba,82620,6
89c127985a8b130cfa45c1d36764017a,osasco,6016,6
89ad3263c0931c47f976d7c5778e60f6,sao paulo,5127,6
822b63912576852aea9a8436d72317b7,mogi guacu,13840,6
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,15046,6
7f40d06aa0b5f1aa4f41af8c0480e2ef,rio claro,13506,6
78744a20ee2f80ba64f6804c25def2b8,recife,50751,6
777a0c55737f34ffeb78010f7542ab41,sao paulo,1541,6
76c47a299e4a8fe992316a85865acbe9,ribeirao preto,14075,6
74871d19219c7d518d0090283e03c137,sao paulo,4650,6
71592660bbcb6a4664e97b6f8b68babc,sao jose do rio preto,15055,6
714b9a1332840f257b49f476bea4e341,monte alto,15910,6
71271995e85f5b8530be99ed54a91b89,porto alegre,91360,6
6879c4d287a8dd06b11f54ea8f78e4da,osasco,6186,6
6824a69c9ea0313eba299dd4a2dba09a,formiga,35570,6
6750d71153f00fc58829af2a8ef1bcf1,rio bonito,28800,6
633ecdf879b94b5337cca303328e4a25,sao paulo,4438,6
5d76d80a2f5f39c891b996a1bf4c9853,sao paulo,5727,6
5d378b73ab7dd6f0418d743e5dcb0bd1,sao paulo,1026,6
5962468f885ea01a1b6a97a218797b0a,curitiba,82040,6
5795aebfe331fbcd02a2c4b679fb7952,palhoca,88132,6
55c26bcb609f480eb7868594245febb5,tabatinga,14910,6
52f976b17ea7f2f087f56dcc419328f6,california,86820,6
52ac6f920b7280e4c6d30dd94de6259b,pinhais,83321,6
52092ddbd3a58c450a4459bf051b2287,dois corregos,17300,6
515d781150feed28a6ac091bb0e3cb8c,campo grande,79090,6
50770d25768b0486d89be26afca3108f,santo andre,9271,6
3f2af2670e104d1bcb54022274daeac5,terra boa,87240,6
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,3343,6
3d4b1ae7539303b5704493798893e82c,sao paulo,3244,6
3afc536624bc2e65bddfb5db33cc01f3,belo horizonte,30150,6
38874e327ce94d11390b96eb42d61928,itaquaquecetuba,8577,6
365e4bce19bda0082c3d15d83fdb8bcd,sao caetano do sul,9570,6
35857757f553273b1056c1cabdace7fb,ribeirao preto,14020,6
3364a91ec4d56c98e44174de954b94f6,porto velho,76804,6
31be790e64fc99f8ff48ec2bd18a3104,sao bernardo do campo,9690,6
30c7f28fd3a5897b2c82d152bb760c17,niteroi,24020,6
2ea0861cc19e94cad86438c984c52da4,sao paulo,3731,6
2cb6eb1b7185064167657fa09f541105,sabara,34710,6
2bd05d410a8fd26dc4184a15f4f2f588,belo horizonte,31130,6
2ba91c7ad80ff88b23b7db823b43c233,itu,13310,6
28ea411b354f14b1a494be4e79f0ce02,sao paulo,5685,6
28405831a29823802aa22c084cfd0649,sao paulo,3644,6
23ca5f678e0b3ea6c630b30fa8bf51ea,sao paulo,2839,6
186cdd1b2df32caa72cfb410bba768d3,rio negrinho,89295,6
15ead3a5037a918ddb520dfe39a3d2b9,conselheiro lafaiete,36401,6
152ee17e4c8aaf53dac99f3462e4999b,garuva,89248,6
14ee35374a7876217954b5fa08e50463,sao jose do rio preto,15015,6
13511db12ac61e2f89c53b72a944a60b,caxias do sul,95020,6
0e982cff76cc0579f632cea8a0e38c9d,itajai,88316,6
0e44d110fa6a54e121cb2c095a77762f,francisco morato,7901,6
0bfd0b434243adc5c2e1aa6baf19c6aa,rio de janeiro,22745,6
0ad80de75c811326389cfb1daba7d45e,rio de janeiro,20261,6
08ad4ac1388e4420ca531c3edfc46198,itapevi,6663,6
0873d9f8f36123f8d910f4760e788cfb,barueri,6465,6
085f6f7e049c996695fb2074fe38d45e,taubate,12020,6
05feb94f19d094d4b0f9281f0b1d4c99,mogi das cruzes,8752,6
0570350b23eda5444f8d1d9544932058,sao paulo,5104,6
0307f7565ff85b299b6e5ef162b1b1a9,sao jose do rio preto,15085,6
fc59392d66ef99377e50356ee4f3b4e1,salvador,40243,5
fc38b5dceee1a730fad8853453437fbd,campinas,13073,5
fac35d150712afb921ec59ac5f39bb11,bonfinopolis de minas,38650,5
fa74b2f3287d296e9fbd2cc80f2d1cf1,presidente prudente,19023,5
f92d8c817434bd2d84d4e9c61322b7fa,sorocaba,18048,5
f783a638e9c6af4a7d0dbfde811e7a81,sao paulo,3063,5
f626e15b7314c267e4429010866f70e9,marechal candido rondon,85960,5
f44bdc12aa39f5271f0b95f66cd4c289,braganca paulista,12914,5
f021c962aaba8ef6eb527a9c2c8394d1,itajai,88301,5
efff9341f3f8f5237b44ff67ed36a7bf,vitoria,29090,5
ef9952469137ff190bacafe117f51537,uberaba,38022,5
e819bcfade7b5d88a27325eb6cfd62c5,guarulhos,7242,5
e2a1ac9bf33e5549a2a4f834e70df2f8,sao paulo,1210,5
df47da4ae86fa4db890d05aaf24e21d8,sao paulo,4360,5
debe6615cd90cc0c2eac2b8988e1f628,sao paulo,4282,5
d79e8478eed9999493990b44955fb22e,rio de janeiro / rio de janeiro,20081,5
d5c530f4884a75ae0dba9c148718d278,centro,35660,5
cf1313c6e2c01c2f4b014f97db4bcd2b,rio de janeiro \rio de janeiro,22050,5
cd843d4cf8ef32827de0396605163ba3,juiz de fora,36071,5
c53bcd3be457a342a97e39e5a9f0be22,neopolis,49980,5
c4f7fee5b0db50e87766f5a4d1b1b758,sorocaba,18085,5
bff9deb0ec77d437f3305a79cf25529e,limeira,13481,5
be9a160a9011f627c3e121d076c1ec7b,jaragua do sul,89256,5
bdf0d02d36a1d839d0c39c4a887cdd49,birigui,16200,5
bdb3edbaee43a761e2d4f258dc08f348,lencois paulista,18680,5
bca9230d3bbb4efa51872bf605a2f1ad,sao paulo,4296,5
bb2afe2061d53c6968aa0cffa233a8ec,sao paulo,4307,5
ba6b68b55fe8704377a7d43c8e5c0185,belo horizonte,30130,5
b7cc6c5e001441ae8cdd5c69a480cbe4,curitibanos,89520,5
b76a1f8356322f12529c37b67d5c96c2,santos,11015,5
b566ab0ef88016e00422755e305103c6,extrema,37640,5
b4b447d715f9ab302a188fb43d3e96b3,sao paulo,4711,5
adbe70ab2c97442046d393988c8d1d27,maua,9321,5
ad87df7699e83b8a91822a4a0b765c3a,jaguariuna,13820,5
acf974e4d5950ad143a247471b831eb9,caxias do sul,95059,5
aae5e7b457a3c72ee230a47d98fceda5,sao jose dos pinhas,83040,5
a806a4bb063ea7ca6d374eafa50a6058,serra,29161,5
a7c88262832dfc683781d6a421edefae,mogi das cruzes,8710,5
a72c2f59332659e361d647515c698798,flores da cunha,95270,5
a37c340b91cb0169e8b029db6440fba2,sao paulo,4424,5
9d489893ff6af05029671b785f54b998,leme,13613,5
9cad4b68bb993ee401a3c5aaa2bc26dd,birigui,16200,5
9ac4f14370b1e24ddc58be041b7f99df,jaragua,76330,5
97e995629983723d11830a829bc2b246,lorena,12604,5
97e4a63591ca439a2b8b7efd20e6e19e,rio de janeiro,20520,5
94ca168e8bcb407ab85c5da308863027,clementina,16250,5
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,90620,5
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,88490,5
8fb791022c1fc8909664f48ab7dc636d,sao paulo,3976,5
8e34331b7eedd03be4e5d965c1956225,sao paulo,4009,5
8b655f0855926bcb49f5835d38dfddf6,osasco,6192,5
883dd81e82754ac2c65e9790a7db8c9a,curitiba,81070,5
866558b3bccef2dbc6d29a2b5995016f,arapongas,86706,5
83b08de96980757220871b31bf6cffca,rio de janeiro,21820,5
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,5786,5
8060d731897e33b5c5ae575ce1e209e1,blumenau,89052,5
7f35f9daf223da737b78738fbae4d977,valinhos,13272,5
7df1fc11cc5cbc518b39faa60cf5d67c,campo grande,79112,5
7d7866a99a8656a42c7ff6352a433410,sao paulo,1320,5
7d294cf9a6a69dc6a0c3e540fff0e039,barra velha,88390,5
7b8e8ec35bad4b0ef7e3963650b0a87b,tubarao,88705,5
7b7ed56ae755e2880f2b69632e839c1e,goiania,74230,5
7aa538dd6e114e503a2e6154ea352253,catanduva,15807,5
7a9c12e235c36247c3c81f50d6ea9cea,sao caetano do sul,9541,5
7994b065a7ffb14e71c6312cf87b9de2,cariacica / es,29142,5
